water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,3125.0,366000
13.706140350877194,-19868.853878116344,366000
27.412280701754387,-37452.389196675904,366000
41.11842105263158,-49625.60595567867,366000
54.824561403508774,-56388.504155124654,366000
68.53070175438597,-57741.08379501384,366000
82.23684210526316,-53683.34487534626,366000
95.94298245614036,-44215.28739612189,366000
109.64912280701755,-29336.911357340694,366000
123.35526315789474,-9048.216759002768,366000
137.06140350877195,16650.79639889204,366000
150.76754385964912,47760.12811634352,366000
164.47368421052633,84279.77839335182,366000
178.1798245614035,126209.74722991686,366000
191.8859649122807,173550.03462603875,366000
205.5921052631579,226300.64058171737,366000
219.2982456140351,284461.56509695307,366000
233.0043859649123,348032.80817174516,366000
246.71052631578948,417014.3698060942,366000
260.4166666666667,491406.25,366000
