water_production_AF_month,electricity_cost_usd_month,fixed_cost_usd_month
0.0,600000.0,366000
32.89473684210526,600000.0,366000
65.78947368421052,600000.0,366000
98.68421052631578,600000.0,366000
131.57894736842104,600000.0,366000
164.4736842105263,600000.0,366000
197.36842105263156,600000.0,366000
230.26315789473682,600000.0,366000
263.1578947368421,600000.0,366000
296.05263157894734,600000.0,366000
328.9473684210526,600000.0,366000
361.84210526315786,600000.0,366000
394.7368421052631,600000.0,366000
427.6315789473684,600000.0,366000
460.52631578947364,600000.0,366000
493.4210526315789,600000.0,366000
526.3157894736842,600000.0,366000
559.2105263157894,600000.0,366000
592.1052631578947,600000.0,366000
625.0,600000.0,366000
