electricity_cost_usd_month,water_production_AF_month,fixed_cost_usd_month
35077.873828550546,0.0,366000
89577.63619667423,47.99043304309763,366000
144003.5506483106,96.42640061046806,366000
195844.788022868,142.12551324301995,366000
248867.59206123417,189.35217281593577,366000
300782.6773522785,235.46499607816943,366000
353953.17722361936,282.5643600727215,366000
