967.51	2501.7	2461.9	2013.2	2568.3	2160.7	3013.2	2993.1	1724.6	1416.2	809.53	1557	1549	962.02	955.2	1108.7	1334.7	927.12	831.31	1267	1541.8	1266.5	1440.6	1336.2	1677.1	1831.3	1580.9	1375.5	1414.4	1533.8	1125.7	1114.3	1310.7	1556.5	1428.6	1408.9	1271.5	1323.6	1141.9	1046.8	1515.7	1433.6	1128.3	1351	1600	1104.6	2697.8	2884.6	2962.1	3300	3251.3	2424.3	2461.3	2462.9	2375.4	2242.2	2504.6	2445	1281.7	1270.2	235.4	174.46	591.64	615.6	1176.7	1556.9	2089	2250.5	1855.9	3186.3	3014	1740.8	1535.8	314.82	1318.7	1353.9	1365.4	1489	1031.5	844.59	1377.1	1479	1303	1532.7	879.92	799.28	1306.2	2022.4	2189.3	1355.8	2073	2142.8	698.94	480.59	486.86	710.72	761.78	641.85	491.15	740.61
2509.9	2290	866.87	1287.7	772.65	233.42	165.11	1654.2	1795.9	2677.7	3225.3	1838.5	1978.5	2707	2486.1	2491.5	2284.1	1878.2	1355.3	1136.7	1453.4	1453.2	1434.6	1595.6	1568.8	1176.8	1553.7	1595.7	1265.3	1459.5	1241.5	1207.2	1582.1	1485.7	1442.7	1450.1	1590.2	1544.6	1433	1497.4	1182.9	1587.8	1613.3	963.6	775	1349	1547.8	1277.7	1489.3	1428.6	1161.5	1024.3	1422.8	1575.4	990.52	1418.3	1541.8	1397.8	2405.5	2169.2	1975.3	2397.5	2073	2021.3	2122.6	3300	3300	2148.9	2507.7	1762.6	2361.3	2786.7	1643.6	2372.8	2781.2	1799.4	2429.4	2778.9	2022.8	1724.5	1592.6	1801.3	1635.5	804.53	777.74	1095.8	1413.7	1487	1295.8	1232.6	1305.9	1253.5	1000.8	1551.5	1614.9	1604.7	2022.2	1772.4	2311.5	2293
1009.9	1387.7	1403.5	1104.2	1156.4	1357	1628.5	1489.6	902.51	1073.8	1310	935.56	1001.5	1021.8	2782.1	3148.4	1887	1471.5	1271	805.27	351.23	487.63	883.13	1210.1	1598.7	2808.2	2987.3	2035	2611.8	2547.3	3300	3300	2472.6	1859.3	2384.4	2623.7	1945.3	1788.3	2015.4	1937.3	1146.4	1637.6	1379.7	964.4	866.95	1011.3	1440.4	1348.1	1297.8	1369.6	994.86	1057.4	1406.3	2002.3	2138.3	1559.1	1792.2	3300	3300	2354.8	2131.8	2755.9	2145.3	1595	1420	1336.4	1452.8	1539.9	1583.4	1237.5	1447.5	1469.8	956.66	1357.1	1383.1	1136.8	1415.1	1486.5	1560.8	1563.1	1571	1580.3	933.94	1544.1	1559.8	1409.2	1516.2	1566.4	1563.5	2126.2	2447.3	1633.9	2230	2376.5	1954.2	1517	580.49	768.12	495.99	490.82
1055.2	1835.1	1808.3	2454.8	2931.5	1751.6	606.86	476.19	520.41	507.87	1305.4	1299.7	2372.4	3300	3300	3300	2706.2	2501.3	3189.4	3021.7	2772.9	3300	2214	2489.5	2326.9	1377.4	1535.3	1602.2	1568.1	1315.5	1540.3	1549	1333.2	1462.3	1543.3	1436.3	1318.4	1535.9	1498.2	1539.3	1550.4	1340.3	1580.9	1111.5	1447.4	1593.6	1573.5	1460.4	494.56	1075	1982.9	1726.4	1739.5	2498.1	2396	2143.5	1607.8	1879.4	2487.7	1948.6	1415.7	1231.5	1245.9	1185.1	724.13	1064.7	1136.7	737.42	1490.7	1540.8	714.73	1596.5	1836.9	1152	1105.8	1329.7	1410.1	1099.9	1363.3	1581.2	1321.3	1417.7	1157.5	1001.8	1468.7	1104.2	1329.9	1472.1	1448.5	2219.2	2971.4	2535.9	1732.6	2094.3	2032.1	1713.9	1045.8	521.62	813.26	1006.3
2300.9	1879.2	1646.4	1783.3	1710.8	1864	1976.1	1655	2094.4	2379.8	2570.4	2381	1385.7	1097.7	1207.4	615.38	271.04	1152.8	1928.6	2909.7	3070.1	2543.3	1884.2	1925.1	2080.7	1412.3	1383	1531.6	1444.8	1561.9	1590.7	1201.2	1586	1420.8	988.27	1597.4	1557.5	1512	1497.8	1564.1	1547.5	1180.2	1237.4	1541.4	1377.5	1105.3	1649.7	1999.8	2058.1	1942.7	2380.6	2458.5	2472.7	2313.8	1806	1466.6	770.95	634.11	644.57	496.76	1606.5	1730.1	1710.7	1673.7	3300	3300	1848.5	1571.9	1100.9	1590.1	1611.2	1263.2	1474.8	1308.8	1563.3	1565.3	1351.6	1551.3	1335.1	1503.1	1587.3	1567.8	1477.5	1170	1572.7	1505.6	1541.4	1500.5	1548.7	1402.9	1522.9	1525.9	1565.8	2146.7	1755.8	1905.6	2269.3	2539.3	2266	2270.1
1912.4	2274.3	2309	1711	1780.4	2767.6	3030.1	2842	2065.2	2729.2	2687.2	2031.2	2217.6	1618.4	2744.2	2701.3	1877.4	1875.3	1708.5	2854.8	2578.7	1022.2	1420.5	1455.5	1369.1	1309.3	1180.2	1235.4	872.5	538.45	605.12	1087.6	1457.6	1493.4	1448.6	2192.5	2985	2410.4	2457.6	2295.6	1860.9	2147.8	2134.6	2158	1331.3	1032.5	1063.1	815.4	942.3	1589	1498.6	701.79	1222.6	1500	1195.5	1169.2	1548	1428.8	1242.7	1423.2	1597.3	2748.4	2988.8	2628.3	2397.3	1711.3	1674.2	1329.7	1487.4	1609.8	1419.5	1578.7	1504.3	1460.7	948.28	1056.3	1218	901.64	1492.3	1585.7	1432.6	1535.2	803.8	903.97	1206.7	1873.2	1644.4	580.41	772.75	730.6	964.06	1194.6	1288.2	848.14	672.97	1260.4	2367.3	2449	1791	1793
1348.4	769.89	2177.7	2289.3	1123.3	1579.9	1419.3	1037.1	1568.9	1490	1159.9	1542.3	1368.2	1102	1581.8	1369.8	1254.9	1411.9	1272	1194.1	1564.5	2233	2318.3	1515.1	613.4	991.75	1398.5	1231.7	849.71	713.93	770.73	1556.3	3148.6	3037	1620.3	2611.9	2967.1	1812.8	1639.6	1673.2	2097.1	2088.6	1832.1	2077.6	2165.1	2068.4	1553.5	1629.3	1023.2	1355.1	1598.8	1341	1357.4	1320.5	1594.1	1648.7	1563.4	1192.8	1585.3	1589.2	1040.2	1467.5	1540.4	1580.3	1604.1	1355.8	1530.2	1649.9	1268.4	1425.1	1607	1624.1	1444.3	1371.4	1477.4	1649.9	1542.4	3043.3	3001.5	2727.4	3139.1	2118.7	2210	2818.3	2682.3	1789.1	1516.5	1927.4	1688.5	1424.9	1257.6	774.09	892.36	868.8	764.24	491.7	737.2	948.14	1002.6	1526
1276	1519.6	1350.5	1157.2	1310.5	970.85	1130.1	1326.6	1129.6	1078.4	1412.8	1362	1011.5	753.61	879.42	1269.6	2009.7	2077.3	1864.1	2293.6	1725.4	1727.2	1722.2	1519.8	1465.6	845.2	1301.8	1347.6	1265.6	1509.2	1349.6	411.73	921.9	1143.9	898.45	675.87	1392.6	1490.9	2321.2	2862.6	2205	2303.3	2167.2	2454.3	2573.7	1949.4	1484.4	2440.2	2542.1	1649.7	1409.3	943.87	1345.5	1004	1473.8	1489.5	775.23	601.06	1324.6	1450.4	326.7	882.44	1412.2	1347.9	2766.3	2834.5	1741.9	2358.7	1951.9	3021.7	3300	2221.7	3300	3049.7	1552.2	1896.4	1965.3	1804.9	1533.9	1220.7	807.32	1536.3	1318.6	785.25	846.2	920.69	1444.5	1251.1	645.94	735.25	1402.2	1608.5	2259.3	2955.8	2865.2	2054.8	1675.4	1772.4	1217.7	1048.9
1491.3	1205.3	976.78	1114	551.64	444.4	988.5	925.32	426.14	1593.9	1810.8	1372.4	1343.4	864.33	924.68	1252.6	1473.9	1251.4	1094.3	995.41	872.37	916.04	1294.7	1522.1	2742.6	2975.3	2133.1	2529.4	2639	2675.6	2044.2	1981.5	1911	1494.7	1522.7	697.05	1225	1461.6	1560.3	1454	1259.6	1471.3	1383	1022.8	1187.2	1227.1	1259.5	1331.1	1445	1321.7	1259.7	1135.6	1604.1	2971.8	2771.6	2026.9	1798	1607.9	1384.1	643.75	1090.5	1479.2	1188.8	907.85	1545.9	1581	966.52	823.37	1263.3	1249.4	1181.7	1465.9	1369.7	2051.4	2248.4	2522.1	2249.5	2554.3	2495.4	2195	2233.6	1186.9	1142.8	317.02	367.73	495.11	741.73	1377.4	1475.9	1194.5	1202	1167.5	1031.7	501.05	253.44	253.33	223.08	341.99	1564.5	1603
3122.7	3016	2510.7	1991.2	1912.6	1827.8	1155.1	616.14	914.43	954.2	1250.5	1008.7	406.01	1158	1299.9	995.11	2109.3	2101.3	1106.6	1306.9	1220.1	1288.1	1565.5	1475.3	1285.4	1479.2	1208.7	868.88	1411	1316	1384	1540	1246.7	1349.4	1410.3	943.95	1484.2	1557.9	2765.3	3300	2590.4	1535.5	1594.4	706.26	947.69	1418.9	1363.8	1317.3	1331.7	1419.2	1546.8	1551.6	1117.5	789.93	1245.7	1416.4	1108.6	1429.2	1381.3	1040.3	1323.4	994.78	475.09	653.62	758.18	1221.3	1509.9	880.12	1252.4	3048.9	3016	1939.1	1804.4	1692.3	1602.3	3267.8	3246.7	1652.9	1835.2	2073.4	2273.5	1943.1	1901	1616.5	2253.9	2835	2350.1	2140.5	2164	2362.4	1882.3	513.92	1518.6	1444.8	416.68	724.65	1058.9	1100	1037	779.22
